,time,data
1362,1162350.069182025,"[0.057035788893699646, 0.018826110288500786, 0.06085507944226265, -0.0023307499941438437, 0.008592220023274422, 0.023152099922299385, 0.053241778165102005, -0.004988430067896843, -0.013511939905583858, -0.019565820693969727, 0.020007869228720665, -0.007217950187623501, -0.0037911899853497744, -0.0059275198727846146, 0.057912781834602356, 0.02050052024424076, -0.004620240069925785, 0.04100982844829559, -0.010087239556014538, -0.030824679881334305, -0.011392369866371155, -0.004111569840461016, -0.009711899794638157, -0.02865803986787796, -0.010657629929482937, -0.006430889945477247, 0.07845053821802139, -0.011037309654057026, 0.0062231700867414474, -0.00805887021124363, 0.08388607203960419, 0.03930133953690529, -0.005334875080734491, -0.008030574768781662, -0.008095149882137775, -0.005134399980306625, -0.0064985500648617744, -0.006558575201779604, -0.006456125061959028, -0.010450350120663643, -0.004533649887889624, -0.007601025048643351, -0.008120800368487835, -0.00508844992145896, -0.0067389002069830894, -0.006511975079774857, -0.006593524944037199, -0.010275974869728088, -0.003407825017347932, -0.007957424968481064, -0.007956599816679955, -0.00545785017311573, -0.006452550180256367, -0.006541525013744831, -0.006385849788784981, -0.010292424820363522, 0.0, 2335478.0]"
1363,1162350.07113515,"[0.03839382156729698, 0.008475430309772491, 0.056123919785022736, -0.011981899850070477, -0.004423069767653942, 0.014155929908156395, 0.04865679144859314, -0.013226419687271118, -0.014863699674606323, -0.023854270577430725, 0.014565340243279934, -0.013181310147047043, -0.009032290428876877, -0.012258339673280716, 0.05461644008755684, 0.014961360022425652, -0.009476309642195702, 0.03717992082238197, -0.015729669481515884, -0.03218146041035652, -0.01534563023597002, -0.00944336038082838, -0.015084910206496716, -0.031228160485625267, -0.016539720818400383, -0.012403699569404125, 0.07506351172924042, -0.01561732031404972, 0.0011976800160482526, -0.01532187033444643, 0.08388607203960419, 0.03579594939947128, -0.005320250056684017, -0.008023824542760849, -0.008086775429546833, -0.005127524957060814, -0.006494475062936544, -0.006553675048053265, -0.006453874986618757, -0.010441075079143047, -0.004518549889326096, -0.007595499977469444, -0.008115150034427643, -0.005091900005936623, -0.006732750218361616, -0.006508850026875734, -0.006592724937945604, -0.010261899791657925, -0.0034009250812232494, -0.007953749969601631, -0.007953224703669548, -0.005453074816614389, -0.006449374835938215, -0.006537674926221371, -0.006383025087416172, -0.010284025222063065, 0.0, 2335479.0]"
1364,1162350.073088275,"[-0.00428671995177865, -0.010036979801952839, 0.04424579069018364, -0.025131110101938248, -0.019015949219465256, -0.005269130226224661, 0.03727022930979729, -0.024717720225453377, -0.015329649671912193, -0.025882890447974205, 0.002732829889282584, -0.02085622027516365, -0.013530920259654522, -0.02085733972489834, 0.0471547394990921, 0.0024751198943704367, -0.012876800261437893, 0.029383229091763496, -0.022538520395755768, -0.032637570053339005, -0.017204860225319862, -0.0143197700381279, -0.021131079643964767, -0.03222962096333504, -0.027529750019311905, -0.023494470864534378, 0.06663587689399719, -0.018170390278100967, -0.00962786003947258, -0.026797309517860413, 0.07768671214580536, 0.02745679020881653, -0.0053386748768389225, -0.008036400191485882, -0.008095725439488888, -0.0051206001080572605, -0.006507774814963341, -0.006567224860191345, -0.006464649923145771, -0.010452649556100368, -0.0045380499213933945, -0.007606649771332741, -0.008124999701976776, -0.005091275088489056, -0.006742725148797035, -0.0065195499919354916, -0.006602275185286999, -0.010271900333464146, -0.0034060499165207148, -0.007965024560689926, -0.007963900454342365, -0.0054528252221643925, -0.0064604999497532845, -0.006548100151121616, -0.006393725052475929, -0.010297024622559547, 0.0, 2335480.0]"
1365,1162350.0750414,"[-0.022689340636134148, -0.016831859946250916, 0.032940689474344254, -0.028330020606517792, -0.021870620548725128, -0.016280969604849815, 0.026573939248919487, -0.02773324027657509, -0.014665069989860058, -0.02556231990456581, -0.006483179982751608, -0.02271112985908985, -0.013886209577322006, -0.02320004068315029, 0.04053505137562752, -0.008613799698650837, -0.012818579562008381, 0.02297442965209484, -0.02411383017897606, -0.031966738402843475, -0.016779469326138496, -0.014870899729430676, -0.02244137041270733, -0.03166808933019638, -0.033067718148231506, -0.028942260891199112, 0.058538008481264114, -0.01816871017217636, -0.018981609493494034, -0.030448099598288536, 0.07079222798347473, 0.019799960777163506, -0.005372774787247181, -0.008051100187003613, -0.00810915045440197, -0.005128850229084492, -0.006519224960356951, -0.006578450091183186, -0.0064745498821139336, -0.010466650128364563, -0.004553725011646748, -0.007617374882102013, -0.008135849609971046, -0.005099975038319826, -0.00675382511690259, -0.006528925150632858, -0.006611574906855822, -0.010286725126206875, -0.003411700017750263, -0.007974725216627121, -0.007973224855959415, -0.005460349842905998, -0.00646999990567565, -0.006557050161063671, -0.006402624770998955, -0.010312399826943874, 0.0, 2335481.0]"
1366,1162350.076994525,"[-0.02386954054236412, -0.01658730022609234, 0.027832189574837685, -0.02763793058693409, -0.02128656953573227, -0.01688046008348465, 0.02191637083888054, -0.026929059997200966, -0.013441460207104683, -0.024403059855103493, -0.00850708968937397, -0.021877119317650795, -0.012806910090148449, -0.022428639233112335, 0.03772636130452156, -0.013334889896214008, -0.01162680983543396, 0.021101539954543114, -0.02317366935312748, -0.03074323944747448, -0.015574919991195202, -0.01378681045025587, -0.02141457051038742, -0.030428070574998856, -0.032958611845970154, -0.0288125891238451, 0.05446675047278404, -0.0172358900308609, -0.02260855957865715, -0.029997609555721283, 0.06744573265314102, 0.016801079735159874, -0.005396650172770023, -0.008070475421845913, -0.00812777504324913, -0.005136275198310614, -0.006534100044518709, -0.0065922001376748085, -0.006485875230282545, -0.010487674735486507, -0.004572350066155195, -0.007632474880665541, -0.008151175454258919, -0.005105175077915192, -0.006767800077795982, -0.006539524998515844, -0.006622049957513809, -0.010307650081813335, -0.0034426499623805285, -0.00798877514898777, -0.007983825169503689, -0.005472649820148945, -0.006483424920588732, -0.00657072477042675, -0.006413225084543228, -0.01033482514321804, 0.0, 2335482.0]"
1367,1162350.07894765,"[-0.021690530702471733, -0.014988220296800137, 0.031047459691762924, -0.026135960593819618, -0.019628170877695084, -0.014926159754395485, 0.025060290470719337, -0.025336189195513725, -0.012380390428006649, -0.02320915088057518, -0.006234549917280674, -0.020518170669674873, -0.01148281991481781, -0.021018220111727715, 0.03974571079015732, -0.010250070132315159, -0.010273270308971405, 0.02412297949194908, -0.02167728915810585, -0.0296823401004076, -0.014395340345799923, -0.012360069900751114, -0.019744619727134705, -0.029277680441737175, -0.03142448887228966, -0.02728573977947235, 0.05627039074897766, -0.016131170094013214, -0.019404109567403793, -0.028770970180630684, 0.0690542608499527, 0.019582880660891533, -0.005406924989074469, -0.008075674995779991, -0.008133649826049805, -0.00515387486666441, -0.006533550098538399, -0.006590775214135647, -0.006487275008112192, -0.010492725297808647, -0.004583324771374464, -0.00763330003246665, -0.008154850453138351, -0.005116850137710571, -0.006768424995243549, -0.006538200192153454, -0.006621949840337038, -0.010314024984836578, -0.0034532248973846436, -0.007991025224328041, -0.007984650321304798, -0.005475900135934353, -0.006481174845248461, -0.006569825112819672, -0.006414324976503849, -0.01033720001578331, 0.0, 2335483.0]"
1368,1162350.080900775,"[-0.009858829900622368, -0.009356609545648098, 0.04029408097267151, -0.0225080493837595, -0.016243429854512215, -0.006653769873082638, 0.033812228590250015, -0.021331030875444412, -0.011941060423851013, -0.022174470126628876, 0.0012472099624574184, -0.01756427064538002, -0.009441220201551914, -0.01769147999584675, 0.04544543847441673, -0.0008605099865235388, -0.008298969827592373, 0.030090460553765297, -0.018533719703555107, -0.0292369294911623, -0.013278430327773094, -0.009857939556241035, -0.016415249556303024, -0.028552869334816933, -0.026600860059261322, -0.02248580940067768, 0.06290849298238754, -0.015102369710803032, -0.01117060985416174, -0.02559076063334942, 0.07469464093446732, 0.026250729337334633, -0.005400725174695253, -0.00807105004787445, -0.008132349699735641, -0.005144699942320585, -0.0065311249345541, -0.006584350019693375, -0.006482900120317936, -0.010491849854588509, -0.0045756748877465725, -0.007630675099790096, -0.008151175454258919, -0.00512589979916811, -0.006765049882233143, -0.006536549888551235, -0.0066181751899421215, -0.010317349806427956, -0.0034503000788390636, -0.007987449876964092, -0.007982824929058552, -0.005468725226819515, -0.0064754001796245575, -0.006566400174051523, -0.006411475129425526, -0.010333324782550335, 0.0, 2335484.0]"
1369,1162350.0828539,"[0.025139890611171722, 0.004548079799860716, 0.05118544027209282, -0.012729120440781116, -0.005491639953106642, 0.008810619823634624, 0.04410402104258537, -0.012676060199737549, -0.012103560380637646, -0.02049412950873375, 0.0114997997879982, -0.011784680187702179, -0.005863559897989035, -0.011194230057299137, 0.0521823912858963, 0.01061112992465496, -0.0053733401000499725, 0.03629143163561821, -0.013362259604036808, -0.029375020414590836, -0.011508109979331493, -0.005963480100035667, -0.01184849999845028, -0.02793632075190544, -0.018048519268631935, -0.01386443991214037, 0.0710911899805069, -0.013268839567899704, -0.0016020199982449412, -0.017174530774354935, 0.08164352923631668, 0.03348727151751518, -0.005370575003325939, -0.008051450364291668, -0.008115050382912159, -0.005142975132912397, -0.006517400033771992, -0.006568274926394224, -0.006469924934208393, -0.010475150309503078, -0.004562749993056059, -0.007616150192916393, -0.00813477486371994, -0.005124149844050407, -0.00675107492133975, -0.006521575152873993, -0.0066061001271009445, -0.010297125205397606, -0.0034425249323248863, -0.007970049977302551, -0.007971149869263172, -0.005467650014907122, -0.006463800091296434, -0.00655072508379817, -0.006397999823093414, -0.010312600061297417, 0.0, 2335485.0]"
1370,1162350.084807025,"[0.05289008095860481, 0.016738969832658768, 0.05907260999083519, -0.0034236200153827667, 0.006897800136357546, 0.020817309617996216, 0.051572080701589584, -0.005632940214127302, -0.01280049979686737, -0.01895846053957939, 0.018705090507864952, -0.007382479961961508, -0.0033922300208359957, -0.006253600120544434, 0.056950729340314865, 0.018781490623950958, -0.003990550059825182, 0.040218740701675415, -0.010002270340919495, -0.030054239556193352, -0.010386739857494831, -0.0037356100510805845, -0.009370449930429459, -0.027816709131002426, -0.011654069647192955, -0.007377670146524906, 0.07706352323293686, -0.010788070037961006, 0.005050110165029764, -0.00920879002660513, 0.08388607203960419, 0.03834965080022812, -0.005348125007003546, -0.008038925006985664, -0.008100749924778938, -0.005132149904966354, -0.006505925208330154, -0.006560849957168102, -0.0064623248763382435, -0.010460625402629375, -0.004540774971246719, -0.007606524974107742, -0.008123325183987617, -0.005108024924993515, -0.006742650177329779, -0.006511750165373087, -0.006600549910217524, -0.010282224975526333, -0.0034071749541908503, -0.007960774935781956, -0.00796002522110939, -0.005460349842905998, -0.006458024960011244, -0.0065445248037576675, -0.006391199771314859, -0.010298999957740307, 0.0, 2335486.0]"
1371,1162350.08676015,"[0.0525517612695694, 0.015607750043272972, 0.059457868337631226, -0.005461249966174364, 0.003940789960324764, 0.020407740026712418, 0.05190189182758331, -0.007782029919326305, -0.014139220118522644, -0.021673360839486122, 0.018322639167308807, -0.009386920370161533, -0.005906370002776384, -0.008218560367822647, 0.056879911571741104, 0.01870541088283062, -0.006875359918922186, 0.03950148820877075, -0.012313050217926502, -0.031408749520778656, -0.013118069618940353, -0.006388530135154724, -0.011874070391058922, -0.029897009953856468, -0.01268278993666172, -0.008349309675395489, 0.07746274024248123, -0.013122949749231339, 0.004676000215113163, -0.010360520333051682, 0.08388607203960419, 0.038217030465602875, -0.005329724866896868, -0.008028450421988964, -0.008088424801826477, -0.0051154750399291515, -0.0064968750812113285, -0.0065535749308764935, -0.006454150192439556, -0.010441799648106098, -0.004527525044977665, -0.007596150040626526, -0.00811455026268959, -0.005103350151330233, -0.006738550029695034, -0.006504899822175503, -0.0065950751304626465, -0.010269025340676308, -0.003394775092601776, -0.007952975109219551, -0.007951324805617332, -0.0054622250609099865, -0.006454475224018097, -0.006537700071930885, -0.006385474931448698, -0.010287424549460411, 0.0, 2335487.0]"
1372,1162350.088713275,"[0.01848665066063404, -0.0009549299720674753, 0.050748489797115326, -0.0191640704870224, -0.01311745960265398, 0.00503933010622859, 0.04354853928089142, -0.019390879198908806, -0.015162689611315727, -0.025209790095686913, 0.009204380214214325, -0.017395609989762306, -0.011717099696397781, -0.016898270696401596, 0.05122449994087219, 0.009181540459394455, -0.011673440225422382, 0.03341411054134369, -0.019561730325222015, -0.03244372829794884, -0.01651621051132679, -0.012346499599516392, -0.018431909382343292, -0.03185855969786644, -0.021968839690089226, -0.01767815090715885, 0.07128795236349106, -0.0172684695571661, -0.003739000065252185, -0.021290309727191925, 0.08159124106168747, 0.03203697130084038, -0.0053378501906991005, -0.008031100034713745, -0.008092050440609455, -0.00511482497677207, -0.006505224853754044, -0.006562824826687574, -0.00646222522482276, -0.010442525148391724, -0.004537300206720829, -0.007600550074130297, -0.008117974735796452, -0.005091275088489056, -0.006746349856257439, -0.006513149943202734, -0.006598125211894512, -0.01027502492070198, -0.003397224936634302, -0.007958575151860714, -0.00795810017734766, -0.005460674874484539, -0.006458375137299299, -0.006543249823153019, -0.006392375100404024, -0.01029220037162304, 0.0, 2335488.0]"
1373,1162350.0906664,"[-0.01716271974146366, -0.014991600066423416, 0.03815494850277901, -0.02760975994169712, -0.02123796008527279, -0.012499390169978142, 0.03158066049218178, -0.027058809995651245, -0.015062719583511353, -0.02584688924252987, -0.0025560599751770496, -0.02236934006214142, -0.013974599540233612, -0.02269829995930195, 0.043613139539957047, -0.00360381999053061, -0.01306954026222229, 0.02567598968744278, -0.023889020085334778, -0.032336220145225525, -0.017074700444936752, -0.014920510351657867, -0.0222625695168972, -0.032015569508075714, -0.03132614865899086, -0.02712002955377102, 0.06236467882990837, -0.018305549398064613, -0.01473637018352747, -0.029501549899578094, 0.07392819225788116, 0.023258859291672707, -0.005361400078982115, -0.008042099885642529, -0.008102250285446644, -0.005123800132423639, -0.006514525040984154, -0.006571600213646889, -0.006469800136983395, -0.010450299829244614, -0.004554749932140112, -0.007605275139212608, -0.008126924745738506, -0.005098599940538406, -0.006753474939614534, -0.006522775162011385, -0.006604949943721294, -0.010282999835908413, -0.0034044249914586544, -0.007968500256538391, -0.007968599908053875, -0.005457350052893162, -0.006465900223702192, -0.006554849911481142, -0.006399475038051605, -0.010300599969923496, 0.0, 2335489.0]"
1374,1162350.092619525,"[-0.02369803935289383, -0.016894280910491943, 0.029509790241718292, -0.028072139248251915, -0.021705539897084236, -0.0169952604919672, 0.023575810715556145, -0.027421720325946808, -0.014048219658434391, -0.025005869567394257, -0.008086579851806164, -0.02237636037170887, -0.01337673980742693, -0.022904930636286736, 0.038693711161613464, -0.011832069605588913, -0.012241220101714134, 0.02140655927360058, -0.02373860962688923, -0.031329039484262466, -0.01616414077579975, -0.014357360079884529, -0.022003719583153725, -0.031036149710416794, -0.03325413167476654, -0.029078980907797813, 0.05599277839064598, -0.017732840031385422, -0.021440869197249413, -0.030319390818476677, 0.06858260929584503, 0.017641359940171242, -0.00539342500269413, -0.008065175265073776, -0.008123724721372128, -0.005133749917149544, -0.006527625024318695, -0.0065860748291015625, -0.006482924800366163, -0.010473274625837803, -0.004586025141179562, -0.00762300007045269, -0.008146850392222404, -0.005119225010275841, -0.006766499951481819, -0.006537000183016062, -0.00661890022456646, -0.010304775089025497, -0.003407025011256337, -0.007985875010490417, -0.00798487477004528, -0.005458599887788296, -0.006479700095951557, -0.00657209986820817, -0.006410825066268444, -0.01032122503966093, 0.0, 2335490.0]"
1375,1162350.09457265,"[-0.023110000416636467, -0.015904540196061134, 0.028217550367116928, -0.026914209127426147, -0.020526470616459846, -0.016156040132045746, 0.022578459233045578, -0.02617882937192917, -0.01281370036303997, -0.02375161089003086, -0.007836800068616867, -0.021234309300780296, -0.01211720984429121, -0.02176441065967083, 0.03814873844385147, -0.01289972010999918, -0.010909060016274452, 0.021965689957141876, -0.022483570501208305, -0.03010088950395584, -0.014904609881341457, -0.013058530166745186, -0.020634720101952553, -0.02975945919752121, -0.03232771158218384, -0.028165660798549652, 0.05457682907581329, -0.01664350926876068, -0.021810360252857208, -0.029405880719423294, 0.0674937516450882, 0.017380909994244576, -0.005407350137829781, -0.008074524812400341, -0.00813317485153675, -0.005145474802702665, -0.00653090002015233, -0.0065888999961316586, -0.006487024948000908, -0.010484575293958187, -0.004594825208187103, -0.007632850203663111, -0.008154099807143211, -0.005124549847096205, -0.006768600083887577, -0.006539475172758102, -0.006619974970817566, -0.01031429972499609, -0.003426099894568324, -0.007990225218236446, -0.007987525314092636, -0.00547007517889142, -0.0064797247759997845, -0.006574925035238266, -0.006413524970412254, -0.010330424644052982, 0.0, 2335491.0]"
1376,1162350.096525775,"[-0.01858310028910637, -0.013314560055732727, 0.03469596058130264, -0.02494419924914837, -0.018466120585799217, -0.012233059853315353, 0.028740599751472473, -0.02397730015218258, -0.012037009932100773, -0.02270198054611683, -0.003396569984033704, -0.019498100504279137, -0.010646830312907696, -0.019860869273543358, 0.04213448986411095, -0.006541979964822531, -0.009409699589014053, 0.026695789769291878, -0.020541369915008545, -0.029316339641809464, -0.013844270259141922, -0.011334420181810856, -0.018406109884381294, -0.028835229575634003, -0.02978171966969967, -0.025642460212111473, 0.058893680572509766, -0.015617920085787773, -0.015951719135046005, -0.0277287308126688, 0.0712030827999115, 0.02233133092522621, -0.005402875132858753, -0.008079799823462963, -0.008135500364005566, -0.005150774959474802, -0.006532900035381317, -0.006592549849301577, -0.0064866249449551105, -0.010493850335478783, -0.004596725106239319, -0.0076377252116799355, -0.008155849762260914, -0.005115699954330921, -0.006771875079721212, -0.006538675166666508, -0.006617925129830837, -0.010320699773728848, -0.0034331500064581633, -0.007992600090801716, -0.00798992533236742, -0.005472925025969744, -0.0064813001081347466, -0.006574099883437157, -0.006415225099772215, -0.010333600454032421, 0.0, 2335492.0]"
1377,1162350.0984789,"[0.004962469916790724, -0.0034743701107800007, 0.04533854126930237, -0.018503619357943535, -0.012238530442118645, 0.00045630999375134706, 0.03878089040517807, -0.017474709078669548, -0.011901759542524815, -0.021496940404176712, 0.006127410102635622, -0.014975040219724178, -0.007757760118693113, -0.014778009615838528, 0.04872620105743408, 0.00452987989410758, -0.006799070164561272, 0.033119991421699524, -0.016178889200091362, -0.02916049025952816, -0.012454159557819366, -0.007894019596278667, -0.014146859757602215, -0.028225690126419067, -0.02267237938940525, -0.01850103959441185, 0.0667746514081955, -0.014415609650313854, -0.006525959819555283, -0.022096749395132065, 0.07787951827049255, 0.029695739969611168, -0.005389949772506952, -0.008065399713814259, -0.00812392495572567, -0.005154849961400032, -0.0065210252068936825, -0.006580399814993143, -0.006475050002336502, -0.010483374819159508, -0.004583599977195263, -0.00762322498485446, -0.008146500214934349, -0.005113725084811449, -0.006760724820196629, -0.00652704993262887, -0.006605550181120634, -0.01030722539871931, -0.003425024915486574, -0.007979599758982658, -0.007978100329637527, -0.005461775232106447, -0.00647054985165596, -0.006560300011187792, -0.006402499973773956, -0.010318400338292122, 0.0, 2335493.0]"
1378,1162350.100432025,"[0.04090254008769989, 0.011065639555454254, 0.05511755123734474, -0.007673169951885939, 0.0011149599449709058, 0.015210149809718132, 0.048058029264211655, -0.008659940212965012, -0.012302320450544357, -0.0195305198431015, 0.0152864595875144, -0.009195149876177311, -0.0042186398059129715, -0.008397839963436127, 0.05474098026752472, 0.014834459871053696, -0.004314130172133446, 0.0383833684027195, -0.011471959762275219, -0.02953053079545498, -0.01063510961830616, -0.0043926299549639225, -0.010299690067768097, -0.02770574949681759, -0.01458686962723732, -0.01031205989420414, 0.07414697855710983, -0.012006520293653011, 0.001982250018045306, -0.01286327000707388, 0.08388607203960419, 0.03595814108848572, -0.0053652250207960606, -0.008048550225794315, -0.008108625188469887, -0.005142750218510628, -0.006512150168418884, -0.00657055014744401, -0.0064662001095712185, -0.010469100438058376, -0.004562050104141235, -0.007613650057464838, -0.008134525269269943, -0.005115725100040436, -0.006749975029379129, -0.0065199751406908035, -0.0065958499908447266, -0.010291550308465958, -0.003410225035622716, -0.007968099787831306, -0.00796742457896471, -0.005470674950629473, -0.006462300196290016, -0.006550400052219629, -0.006390700116753578, -0.010303799994289875, 0.0, 2335494.0]"
1379,1162350.10238515,"[0.05696031078696251, 0.01850954070687294, 0.0602080300450325, -0.0024171199183911085, 0.008345159702003002, 0.02261929027736187, 0.05288252979516983, -0.004963799845427275, -0.013356910087168217, -0.019673069939017296, 0.01957683078944683, -0.007188609801232815, -0.0036685399245470762, -0.006050810217857361, 0.057689011096954346, 0.019864430651068687, -0.004734720103442669, 0.040542978793382645, -0.010286900214850903, -0.030569160357117653, -0.011099839583039284, -0.004117439966648817, -0.009787430055439472, -0.028549639508128166, -0.011015459895133972, -0.006648339796811342, 0.07801365107297897, -0.011226439848542213, 0.005979709792882204, -0.008255310356616974, 0.08388607203960419, 0.03888874873518944, -0.005337224807590246, -0.008031600154936314, -0.00809280015528202, -0.005132849793881178, -0.006501249969005585, -0.006555125117301941, -0.006453900132328272, -0.010447399690747261, -0.004535824991762638, -0.007602800149470568, -0.008118274621665478, -0.005109224934130907, -0.006738699972629547, -0.00651052501052618, -0.006587049923837185, -0.010271299630403519, -0.00339825008995831, -0.007956475019454956, -0.00795657467097044, -0.005467900075018406, -0.006454974878579378, -0.006540100090205669, -0.00637990003451705, -0.01028240006417036, 0.0, 2335495.0]"
1380,1162350.104338275,"[0.040694158524274826, 0.00925310980528593, 0.05608703941106796, -0.01125049963593483, -0.0036034900695085526, 0.014639410190284252, 0.0488831102848053, -0.012470560148358345, -0.01472369022667408, -0.023700589314103127, 0.014769420027732849, -0.012753799557685852, -0.008669549599289894, -0.011889919638633728, 0.05479959025979042, 0.014958229847252369, -0.009335669688880444, 0.03715666010975838, -0.015530940145254135, -0.031953390687704086, -0.014969670213758945, -0.009100549854338169, -0.01474040001630783, -0.03101712092757225, -0.01637949049472809, -0.012011189945042133, 0.07511387020349503, -0.015478280372917652, 0.0014730599941685796, -0.014818309806287289, 0.08388607203960419, 0.03574182838201523, -0.0053368499502539635, -0.008028925396502018, -0.008090024814009666, -0.0051148999482393265, -0.006503350101411343, -0.0065560247749090195, -0.006457175128161907, -0.010443074628710747, -0.004533574916422367, -0.007600625045597553, -0.008119124919176102, -0.005096075125038624, -0.0067407251335680485, -0.0065107750706374645, -0.0065911998972296715, -0.0102700749412179, -0.0033847999293357134, -0.007958849892020226, -0.007954374887049198, -0.005460575222969055, -0.006458424963057041, -0.006544599775224924, -0.0063841501250863075, -0.010281125083565712, 0.0, 2335496.0]"
1381,1162350.1062914,"[-0.001635769964195788, -0.009188969619572163, 0.04460443928837776, -0.024583600461483, -0.01852886937558651, -0.004320390056818724, 0.0379147008061409, -0.02412346936762333, -0.015249219723045826, -0.02577711082994938, 0.003334929933771491, -0.020503470674157143, -0.013312119990587234, -0.020494170486927032, 0.04762915149331093, 0.002910770010203123, -0.012758949771523476, 0.029644159600138664, -0.02233112044632435, -0.03248881921172142, -0.017026619985699654, -0.01409308984875679, -0.02082303911447525, -0.0320960208773613, -0.02715631015598774, -0.022919610142707825, 0.06697539985179901, -0.01807243935763836, -0.009077009744942188, -0.026290880516171455, 0.0777871385216713, 0.02765592932701111, -0.005351425148546696, -0.008033225312829018, -0.00809639971703291, -0.005126175004988909, -0.006509474944323301, -0.006562424823641777, -0.006464474834501743, -0.010446099564433098, -0.004552075173705816, -0.007604075130075216, -0.008125250227749348, -0.005091025028377771, -0.006744475103914738, -0.0065132249146699905, -0.006594799924641848, -0.010272550396621227, -0.0034042999614030123, -0.00796312466263771, -0.007958625443279743, -0.005457350052893162, -0.00646300008520484, -0.006550549995154142, -0.006390700116753578, -0.010288599878549576, 0.0, 2335497.0]"
1382,1162350.108244525,"[-0.02215762995183468, -0.01663948968052864, 0.033212948590517044, -0.028214579448103905, -0.021741559728980064, -0.015956370159983635, 0.0272393599152565, -0.027608109638094902, -0.014657359570264816, -0.025544319301843643, -0.0060960398986935616, -0.022627340629696846, -0.013829279690980911, -0.02312012016773224, 0.04099433869123459, -0.008219489827752113, -0.012798120267689228, 0.023159999400377274, -0.024084320291876793, -0.031907349824905396, -0.016728989779949188, -0.014825190417468548, -0.022381719201803207, -0.031624190509319305, -0.032935358583927155, -0.028748570010066032, 0.058891840279102325, -0.01815027929842472, -0.01851505972445011, -0.030317259952425957, 0.07093799114227295, 0.020006200298666954, -0.005377174820750952, -0.008052599616348743, -0.008117474615573883, -0.005136924795806408, -0.006523999851197004, -0.006579725071787834, -0.006478250026702881, -0.010466599836945534, -0.004571024794131517, -0.007624300196766853, -0.00814054999500513, -0.005110600031912327, -0.006756249815225601, -0.006530925165861845, -0.006607075221836567, -0.010290750302374363, -0.0034033250994980335, -0.007977900095283985, -0.007973325438797474, -0.005462250206619501, -0.006475625094026327, -0.006565750110894442, -0.00640842504799366, -0.010311025194823742, 0.0, 2335498.0]"
1383,1162350.11019765,"[-0.023751700296998024, -0.016545260325074196, 0.0275809895247221, -0.02761474996805191, -0.021251220256090164, -0.01684439927339554, 0.02217058092355728, -0.02689279057085514, -0.013445870019495487, -0.02441100962460041, -0.008445760235190392, -0.02185988985002041, -0.012796750292181969, -0.022427469491958618, 0.0379166305065155, -0.013385999947786331, -0.011626929976046085, 0.020998390391469002, -0.023197880014777184, -0.03071540966629982, -0.015561340376734734, -0.013777440413832664, -0.02142094075679779, -0.03041229024529457, -0.03295551985502243, -0.02877861075103283, 0.054508108645677567, -0.017247319221496582, -0.02250274084508419, -0.02995706908404827, 0.06737708300352097, 0.016709040850400925, -0.0053976248018443584, -0.008067275397479534, -0.008133149705827236, -0.005148425232619047, -0.0065310499630868435, -0.00658740010112524, -0.0064813499338924885, -0.010479800403118134, -0.004591700155287981, -0.00763622485101223, -0.008151150308549404, -0.005114750005304813, -0.006763475015759468, -0.006538675166666508, -0.006615700200200081, -0.010303924791514874, -0.0034155501052737236, -0.007985224947333336, -0.00798294972628355, -0.005469474941492081, -0.006478949915617704, -0.006572875194251537, -0.006414474919438362, -0.010323825292289257, 0.0, 2335499.0]"
1384,1162350.112150775,"[-0.021759089082479477, -0.015028689987957478, 0.03028973937034607, -0.026142340153455734, -0.01964893937110901, -0.015042980201542377, 0.024866599589586258, -0.025340570136904716, -0.012358699925243855, -0.023202700540423393, -0.006397529970854521, -0.020539119839668274, -0.011487370356917381, -0.021058859303593636, 0.039672110229730606, -0.010739640332758427, -0.010256069712340832, 0.02376409061253071, -0.02173703908920288, -0.029637139290571213, -0.014368070289492607, -0.012351970188319683, -0.019789919257164, -0.02925034984946251, -0.03151524066925049, -0.02733442932367325, 0.05591639131307602, -0.016137119382619858, -0.019712960347533226, -0.028761109337210655, 0.06870534271001816, 0.01912325993180275, -0.00540702510625124, -0.00807765033096075, -0.008140100166201591, -0.005149425007402897, -0.006534249987453222, -0.006592549849301577, -0.006486149970442057, -0.010491849854588509, -0.004611125215888023, -0.007641925010830164, -0.00815735012292862, -0.005110174883157015, -0.00676952488720417, -0.00654279999434948, -0.006622099783271551, -0.01031667459756136, -0.0034444748889654875, -0.007993925362825394, -0.007988524623215199, -0.005475049838423729, -0.006483525037765503, -0.006575325038284063, -0.006418449804186821, -0.01033482514321804, 0.0, 2335500.0]"
